location.name+A319,location.region,location.country,location.lat,location.lon,location.tz_id,location.localtime_epoch,location.localtime,current.last_updated_epoch,current.last_updated,current.temp_c,current.temp_f,current.is_day,current.condition.text,current.condition.icon,current.condition.code,current.wind_mph,current.wind_kph,current.wind_degree,current.wind_dir,current.pressure_mb,current.pressure_in,current.precip_mm,current.precip_in,current.humidity,current.cloud,current.feelslike_c,current.feelslike_f,current.vis_km,current.vis_miles,current.uv,current.gust_mph,current.gust_kph
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630507637,01-09-2021 20:17,1630507500,01-09-2021 20:15,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,5.6,9,220,SW,1005,29.68,2.5,0.1,94,75,28.6,83.5,2.5,1,6,18.6,29.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630508537,01-09-2021 20:32,1630504800,01-09-2021 19:30,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,5.6,9,220,SW,1005,29.68,2.5,0.1,94,75,28.6,83.5,2.5,1,6,18.6,29.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630510389,01-09-2021 21:03,1630510200,01-09-2021 21:00,27,80.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,4.3,6.8,260,W,1006,29.71,0.9,0.04,89,75,31.2,88.1,2.5,1,6,13.6,22
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630511290,01-09-2021 21:18,1630511100,01-09-2021 21:15,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,210,SSW,1006,29.71,0.9,0.04,94,75,29.2,84.5,2.5,1,6,13.6,22
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630512191,01-09-2021 21:33,1630508400,01-09-2021 20:30,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,210,SSW,1006,29.71,0.9,0.04,94,75,29.2,84.5,2.5,1,6,13.6,22
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630513093,01-09-2021 21:48,1630512900,01-09-2021 21:45,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9,220,SW,1006,29.71,0.9,0.04,84,75,31.2,88.1,2.5,1,6,13.6,22
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630513993,01-09-2021 22:03,1630513800,01-09-2021 22:00,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9,220,SW,1006,29.71,0.7,0.03,84,75,31.1,87.9,2.5,1,1,14.1,22.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630514894,01-09-2021 22:18,1630514700,01-09-2021 22:15,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,3.8,6.1,180,S,1007,29.74,0.7,0.03,89,75,31.1,87.9,2.5,1,1,14.1,22.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630541631,02-09-2021 05:43,1630537200,02-09-2021 04:30,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,8.1,13,160,SSE,1005,29.68,3.6,0.14,94,75,28.9,84.1,2.5,1,1,19.5,31.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630542531,02-09-2021 05:58,1630541700,02-09-2021 05:45,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,8.1,13,160,SSE,1005,29.68,3.6,0.14,94,75,28.9,84.1,2.5,1,1,19.5,31.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630543432,02-09-2021 06:13,1630542600,02-09-2021 06:00,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,8.1,13,160,SSE,1005,29.68,1.2,0.05,94,75,29,84.2,2.5,1,1,21.3,34.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630544332,02-09-2021 06:28,1630543500,02-09-2021 06:15,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,160,SSE,1005,29.68,1.2,0.05,94,75,29,84.2,2.5,1,1,21.3,34.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630545233,02-09-2021 06:43,1630540800,02-09-2021 05:30,26.2,79.2,1,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,11.4,18.4,220,SW,1005,29.69,1.2,0.05,85,85,29.4,84.9,10,6,1,21.3,34.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630546134,02-09-2021 06:58,1630545300,02-09-2021 06:45,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,170,S,1005,29.68,1.2,0.05,94,75,29,84.2,2.5,1,1,21.3,34.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630547034,02-09-2021 07:13,1630546200,02-09-2021 07:00,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,170,S,1005,29.68,1.2,0.05,94,75,29,84.1,2.5,1,1,22.1,35.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630549578,02-09-2021 07:56,1630548900,02-09-2021 07:45,27,80.6,1,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,1246,6.9,11.2,170,S,1005,29.68,1.2,0.05,94,75,30.9,87.6,1.7,1,1,22.1,35.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630550479,02-09-2021 08:11,1630549800,02-09-2021 08:00,27,80.6,1,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,1246,6.9,11.2,170,S,1005,29.68,7,0.28,94,75,30.8,87.5,1.7,1,1,22.4,36
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630551380,02-09-2021 08:26,1630550700,02-09-2021 08:15,27,80.6,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,160,SSE,1006,29.71,7,0.28,94,75,30.8,87.5,2.2,1,1,22.4,36
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630552281,02-09-2021 08:41,1630548000,02-09-2021 07:30,27,80.6,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,160,SSE,1006,29.71,7,0.28,94,75,30.8,87.5,2.2,1,1,22.4,36
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630553182,02-09-2021 08:56,1630552500,02-09-2021 08:45,27,80.6,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,160,SSE,1006,29.71,5.7,0.22,94,75,30.9,87.5,2.5,1,1,22.4,36
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630554083,02-09-2021 09:11,1630553400,02-09-2021 09:00,27,80.6,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,160,SSE,1006,29.71,0.4,0.02,94,75,30.9,87.5,2.5,1,6,17.4,28.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630554983,02-09-2021 09:26,1630554300,02-09-2021 09:15,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,9.4,15.1,140,SE,1006,29.71,0.4,0.02,94,75,33.1,91.6,2.5,1,6,17.4,28.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630555884,02-09-2021 09:41,1630551600,02-09-2021 08:30,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,9.4,15.1,140,SE,1006,29.71,0.4,0.02,94,75,33.1,91.6,2.5,1,6,17.4,28.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630556785,02-09-2021 09:56,1630556100,02-09-2021 09:45,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,210,SSW,1007,29.74,0.4,0.02,89,75,33.1,91.6,2.5,1,6,17.4,28.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630557686,02-09-2021 10:11,1630557000,02-09-2021 10:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,210,SSW,1007,29.74,0.6,0.02,89,75,33,91.3,2.5,1,6,18.3,29.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630558586,02-09-2021 10:26,1630557900,02-09-2021 10:15,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,16.1,25.9,210,SSW,1007,29.74,0.6,0.02,84,75,35.5,95.8,3,1,6,18.3,29.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630559487,02-09-2021 10:41,1630555200,02-09-2021 09:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,16.1,25.9,210,SSW,1007,29.74,0.6,0.02,84,75,35.5,95.8,3,1,6,18.3,29.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630560388,02-09-2021 10:56,1630559700,02-09-2021 10:45,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,220,SW,1007,29.74,0.6,0.02,79,75,38.3,100.9,3,1,6,18.3,29.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630561288,02-09-2021 11:11,1630560600,02-09-2021 11:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,220,SW,1007,29.74,2.4,0.09,79,75,37.9,100.2,3,1,6,21.5,34.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630562189,02-09-2021 11:26,1630561500,02-09-2021 11:15,29,84.2,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,13.6,22,210,SSW,1007,29.74,2.4,0.09,79,75,35.2,95.3,2.5,1,6,21.5,34.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630563090,02-09-2021 11:41,1630558800,02-09-2021 10:30,29,84.2,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,13.6,22,210,SSW,1007,29.74,2.4,0.09,79,75,35.2,95.3,2.5,1,6,21.5,34.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630563990,02-09-2021 11:56,1630563300,02-09-2021 11:45,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,210,SSW,1007,29.74,2.4,0.09,89,75,35.2,95.3,2.5,1,6,21.5,34.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630564897,02-09-2021 12:11,1630564200,02-09-2021 12:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,210,SSW,1007,29.74,0.8,0.03,89,75,34.8,94.7,2.5,1,6,24.4,39.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630565798,02-09-2021 12:26,1630565100,02-09-2021 12:15,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,210,SSW,1007,29.74,0.8,0.03,84,75,34.8,94.7,3,1,6,24.4,39.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630566699,02-09-2021 12:41,1630562400,02-09-2021 11:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,210,SSW,1007,29.74,0.8,0.03,84,75,34.8,94.7,3,1,6,24.4,39.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630567600,02-09-2021 12:56,1630566900,02-09-2021 12:45,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,220,SW,1006,29.71,0.8,0.03,79,75,37.5,99.4,3,1,6,24.4,39.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630568501,02-09-2021 13:11,1630567800,02-09-2021 13:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,220,SW,1006,29.71,0.7,0.03,79,75,37.1,98.8,3,1,6,26.8,43.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630569402,02-09-2021 13:26,1630568700,02-09-2021 13:15,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,220,SW,1006,29.71,0.7,0.03,84,75,34.5,94.1,3,1,6,26.8,43.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630570303,02-09-2021 13:41,1630566000,02-09-2021 12:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,220,SW,1006,29.71,0.7,0.03,84,75,34.5,94.1,3,1,6,26.8,43.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630571204,02-09-2021 13:56,1630570500,02-09-2021 13:45,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,210,SSW,1006,29.71,0.7,0.03,79,75,37.1,98.8,4,2,6,26.8,43.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630572105,02-09-2021 14:11,1630571400,02-09-2021 14:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,210,SSW,1006,29.71,4.1,0.16,79,75,36.9,98.5,4,2,6,28.9,46.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630573006,02-09-2021 14:26,1630572300,02-09-2021 14:15,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,12.5,20.2,220,SW,1005,29.68,4.1,0.16,84,75,34.4,93.9,4,2,6,28.9,46.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630573907,02-09-2021 14:41,1630569600,02-09-2021 13:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,12.5,20.2,220,SW,1005,29.68,4.1,0.16,84,75,34.4,93.9,4,2,6,28.9,46.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630574808,02-09-2021 14:56,1630574100,02-09-2021 14:45,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,260,W,1005,29.68,4.1,0.16,84,75,32.2,89.9,3,1,6,27.3,43.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630575709,02-09-2021 15:11,1630575000,02-09-2021 15:00,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,260,W,1005,29.68,0.5,0.02,84,75,32.1,89.7,3,1,6,19.7,31.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630576610,02-09-2021 15:26,1630575900,02-09-2021 15:15,29,84.2,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,230,SW,1005,29.68,0.5,0.02,84,75,34.3,93.8,3.5,2,6,19.7,31.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630577511,02-09-2021 15:41,1630573200,02-09-2021 14:30,29,84.2,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,230,SW,1005,29.68,0.5,0.02,84,75,34.3,93.8,3.5,2,6,19.7,31.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630578411,02-09-2021 15:56,1630577700,02-09-2021 15:45,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,230,SW,1004,29.65,0.5,0.02,79,75,32.1,89.7,4,2,6,19.7,31.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630579312,02-09-2021 16:11,1630578600,02-09-2021 16:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,230,SW,1004,29.65,0.4,0.02,79,75,32.1,89.7,4,2,6,20.6,33.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630580213,02-09-2021 16:26,1630579500,02-09-2021 16:15,29,84.2,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,11.9,19.1,230,SW,1004,29.65,0.4,0.02,84,75,34.3,93.8,3.5,2,6,20.6,33.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630581114,02-09-2021 16:41,1630576800,02-09-2021 15:30,29,84.2,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,11.9,19.1,230,SW,1004,29.65,0.4,0.02,84,75,34.3,93.8,3.5,2,6,20.6,33.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630582015,02-09-2021 16:56,1630581300,02-09-2021 16:45,29,84.2,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,220,SW,1004,29.65,0.4,0.02,89,75,34.3,93.8,3.5,2,6,20.6,33.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630582915,02-09-2021 17:11,1630582200,02-09-2021 17:00,29,84.2,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,220,SW,1004,29.65,1.2,0.05,89,75,34.3,93.8,3.5,2,6,21.7,34.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630583816,02-09-2021 17:26,1630583100,02-09-2021 17:15,29,84.2,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,8.1,13,220,SW,1004,29.65,1.2,0.05,89,75,34.3,93.8,3.5,2,6,21.7,34.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630584716,02-09-2021 17:41,1630580400,02-09-2021 16:30,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,11.9,19.1,220,SW,1004,29.65,1.2,0.05,89,75,32.1,89.7,3,1,6,21.7,34.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630585618,02-09-2021 17:56,1630584900,02-09-2021 17:45,27,80.6,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,220,SW,1004,29.65,1.2,0.05,94,75,30.1,86.2,3,1,6,21.7,34.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630586518,02-09-2021 18:11,1630585800,02-09-2021 18:00,27,80.6,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,220,SW,1004,29.65,0.1,0,94,75,30.1,86.2,3,1,6,19.9,32
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630587419,02-09-2021 18:26,1630586700,02-09-2021 18:15,27,80.6,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,210,SSW,1004,29.65,0.1,0,94,75,30.1,86.2,3,1,6,19.9,32
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630588320,02-09-2021 18:42,1630584000,02-09-2021 17:30,27,80.6,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,210,SSW,1004,29.65,0.1,0,94,75,30.1,86.2,3,1,6,19.9,32
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630589220,02-09-2021 18:57,1630588500,02-09-2021 18:45,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,9.4,15.1,210,SSW,1004,29.65,0.1,0,89,75,32.1,89.7,3,1,6,19.9,32
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630590121,02-09-2021 19:12,1630589400,02-09-2021 19:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,9.4,15.1,210,SSW,1004,29.65,0.4,0.02,89,75,32.2,90,3,1,6,23.5,37.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630591022,02-09-2021 19:27,1630590300,02-09-2021 19:15,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,220,SW,1005,29.68,0.4,0.02,89,75,32.2,90,3,1,6,23.5,37.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630591923,02-09-2021 19:42,1630587600,02-09-2021 18:30,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,220,SW,1005,29.68,0.4,0.02,89,75,32.2,90,3,1,6,23.5,37.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630592824,02-09-2021 19:57,1630592100,02-09-2021 19:45,27,80.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,8.1,13,220,SW,1005,29.68,0.4,0.02,94,75,30.2,86.4,3,1,6,23.5,37.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630593725,02-09-2021 20:12,1630593000,02-09-2021 20:00,27,80.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,8.1,13,220,SW,1005,29.68,1.1,0.04,94,75,30.3,86.6,3,1,6,19,30.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630594626,02-09-2021 20:27,1630593900,02-09-2021 20:15,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,210,SSW,1005,29.68,1.1,0.04,94,75,30.3,86.6,3,1,6,19,30.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630595527,02-09-2021 20:42,1630591200,02-09-2021 19:30,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,210,SSW,1005,29.68,1.1,0.04,94,75,30.3,86.6,3,1,6,19,30.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630596427,02-09-2021 20:57,1630595700,02-09-2021 20:45,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,8.1,13,220,SW,1006,29.71,1.1,0.04,89,75,30.3,86.6,3,1,6,19,30.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630597329,02-09-2021 21:12,1630596600,02-09-2021 21:00,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,8.1,13,220,SW,1006,29.71,0.1,0,89,75,30.5,86.8,3,1,6,19,30.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630628044,03-09-2021 05:44,1630623600,03-09-2021 04:30,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,100,E,1004,29.65,2.7,0.11,100,50,29.1,84.3,2.5,1,1,20.6,33.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630628945,03-09-2021 05:59,1630628100,03-09-2021 05:45,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,100,E,1004,29.65,2.7,0.11,100,50,29.1,84.3,2.5,1,1,20.6,33.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630629846,03-09-2021 06:14,1630629000,03-09-2021 06:00,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,100,E,1004,29.65,0.8,0.03,100,50,29.1,84.3,2.5,1,1,21.3,34.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630630746,03-09-2021 06:29,1630629900,03-09-2021 06:15,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,100,E,1004,29.65,0.8,0.03,100,50,29.1,84.3,2.5,1,1,21.3,34.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630631647,03-09-2021 06:44,1630627200,03-09-2021 05:30,26.6,79.9,1,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,12.8,20.5,214,SW,1004,29.65,0.8,0.03,86,69,30.2,86.4,10,6,1,21.3,34.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630632548,03-09-2021 06:59,1630631700,03-09-2021 06:45,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,5.6,9,100,E,1004,29.65,0.8,0.03,100,75,29.1,84.3,2.2,1,1,21.3,34.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630633448,03-09-2021 07:14,1630632600,03-09-2021 07:00,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,5.6,9,100,E,1004,29.65,0.8,0.03,100,75,29.1,84.3,2.2,1,1,22.1,35.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630634349,03-09-2021 07:29,1630633500,03-09-2021 07:15,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,100,E,1004,29.65,0.8,0.03,100,75,29.1,84.3,2.2,1,1,22.1,35.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630635251,03-09-2021 07:44,1630630800,03-09-2021 06:30,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,100,E,1004,29.65,0.8,0.03,100,75,29.1,84.3,2.2,1,1,22.1,35.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630636152,03-09-2021 07:59,1630635300,03-09-2021 07:45,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,120,ESE,1005,29.68,0.8,0.03,100,75,29.1,84.3,2.2,1,1,22.1,35.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630637052,03-09-2021 08:14,1630636200,03-09-2021 08:00,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,120,ESE,1005,29.68,4.2,0.17,100,75,29.1,84.3,2.2,1,1,23,37.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630637953,03-09-2021 08:29,1630637100,03-09-2021 08:15,27,80.6,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,6.9,11.2,140,SE,1005,29.68,4.2,0.17,94,75,31,87.9,2.2,1,1,23,37.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630638853,03-09-2021 08:44,1630634400,03-09-2021 07:30,27,80.6,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,6.9,11.2,140,SE,1005,29.68,4.2,0.17,94,75,31,87.9,2.2,1,1,23,37.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630639754,03-09-2021 08:59,1630638900,03-09-2021 08:45,27,80.6,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,6.9,11.2,140,SE,1005,29.68,3.1,0.12,94,75,31.1,88,2.2,1,1,21.7,34.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630640655,03-09-2021 09:14,1630639800,03-09-2021 09:00,27,80.6,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,6.9,11.2,140,SE,1005,29.68,0.6,0.02,94,75,31.1,87.9,2.2,1,6,18.6,29.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630641557,03-09-2021 09:29,1630640700,03-09-2021 09:15,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,5.6,9,150,SSE,1006,29.71,0.6,0.02,94,75,33.4,92,2.2,1,6,18.6,29.9
